datetime,TOWNNAME,COUNTYNAME,total_flood_loss
2025-01-08,秀水鄉,彰化縣,0.0
2025-01-08,竹崎鄉,嘉義縣,0.0
2025-01-08,線西鄉,彰化縣,0.0
2025-01-08,美濃區,高雄市,0.0
2025-01-08,義竹鄉,嘉義縣,0.0
2025-01-08,臺東市,臺東縣,0.0
2025-01-08,臺西鄉,雲林縣,0.0
2025-01-08,花蓮市,花蓮縣,0.0
2025-01-08,芳苑鄉,彰化縣,0.0
2025-01-08,草屯鎮,南投縣,0.0
2025-01-08,萬榮鄉,花蓮縣,0.0
2025-01-08,虎尾鎮,雲林縣,0.0
2025-01-08,褒忠鄉,雲林縣,0.0
2025-01-08,西區,嘉義市,0.0
2025-01-08,豐濱鄉,花蓮縣,0.0
2025-01-08,長治鄉,屏東縣,0.0
2025-01-08,鳳林鎮,花蓮縣,0.0
2025-01-08,鹽水區,臺南市,0.0
2025-01-08,鹿港鎮,彰化縣,0.0
2025-01-08,鹿草鄉,嘉義縣,0.0
2025-01-08,麥寮鄉,雲林縣,0.0
2025-01-09,中埔鄉,嘉義縣,0.0
2025-01-09,二林鎮,彰化縣,0.0
2025-01-09,二水鄉,彰化縣,0.0
2025-01-09,佳冬鄉,屏東縣,0.0
2025-01-09,元長鄉,雲林縣,0.0
2025-01-09,光復鄉,花蓮縣,0.0
2025-01-09,六腳鄉,嘉義縣,0.0
2025-01-09,北港鎮,雲林縣,0.0
2025-01-09,北門區,臺南市,0.0
2025-01-09,卓溪鄉,花蓮縣,0.0
2025-01-09,南州鄉,屏東縣,0.0
2025-01-09,南投市,南投縣,0.0
2025-01-09,口湖鄉,雲林縣,0.0
2025-01-09,和美鎮,彰化縣,0.0
2025-01-09,員林市,彰化縣,0.0
2025-01-09,四湖鄉,雲林縣,0.0
2025-01-09,土庫鎮,雲林縣,0.0
2025-01-09,埔里鎮,南投縣,0.0
2025-01-09,埔鹽鄉,彰化縣,0.0
2025-01-09,壽豐鄉,花蓮縣,0.0
2025-01-09,大內區,臺南市,0.0
2025-01-09,大城鄉,彰化縣,0.0
2025-01-09,大埤鄉,雲林縣,0.0
2025-01-09,大村鄉,彰化縣,0.0
2025-01-09,太保市,嘉義縣,0.0
2025-01-09,富里鄉,花蓮縣,0.0
2025-01-09,左鎮區,臺南市,0.0
2025-01-09,布袋鎮,嘉義縣,0.0
2025-01-09,彰化市,彰化縣,0.0
2025-01-09,恆春鎮,屏東縣,0.0
2025-01-09,斗六市,雲林縣,0.0
2025-01-09,斗南鎮,雲林縣,0.0
2025-01-09,新城鄉,花蓮縣,0.0
2025-01-09,新港鄉,嘉義縣,0.0
2025-01-09,新營區,臺南市,0.0
2025-01-09,旗山區,高雄市,0.0
2025-01-09,朴子市,嘉義縣,0.0
2025-01-09,東勢鄉,雲林縣,0.0
2025-01-09,東區,新竹市,0.0
2025-01-09,東港鎮,屏東縣,0.0
2025-01-09,東石鄉,嘉義縣,0.0
2025-01-09,枋寮鄉,屏東縣,0.0
2025-01-09,林邊鄉,屏東縣,0.0
2025-01-09,梅山鄉,嘉義縣,0.0
2025-01-09,民雄鄉,嘉義縣,0.0
2025-01-09,水上鄉,嘉義縣,0.0
2025-01-09,水林鄉,雲林縣,0.0
2025-01-09,溪口鄉,嘉義縣,0.0
2025-01-09,溪湖鎮,彰化縣,0.0
2025-01-09,玉里鎮,花蓮縣,0.0
2025-01-09,田中鎮,彰化縣,0.0
2025-01-09,田尾鄉,彰化縣,0.0
2025-01-09,番路鄉,嘉義縣,0.0
2025-01-09,白河區,臺南市,0.0
2025-01-09,社頭鄉,彰化縣,0.0
2025-01-09,福興鄉,彰化縣,0.0
2025-01-09,秀水鄉,彰化縣,0.0
2025-01-09,竹崎鄉,嘉義縣,0.0
2025-01-09,線西鄉,彰化縣,0.0
2025-01-09,美濃區,高雄市,0.0
2025-01-09,義竹鄉,嘉義縣,0.0
2025-01-09,臺東市,臺東縣,0.0
2025-01-09,臺西鄉,雲林縣,0.0
2025-01-09,花蓮市,花蓮縣,0.0
2025-01-09,芳苑鄉,彰化縣,0.0
2025-01-09,草屯鎮,南投縣,0.0
2025-01-09,萬榮鄉,花蓮縣,0.0
2025-01-09,虎尾鎮,雲林縣,0.0
2025-01-09,褒忠鄉,雲林縣,0.0
2025-01-09,西區,嘉義市,0.0
2025-01-09,豐濱鄉,花蓮縣,0.0
2025-01-09,長治鄉,屏東縣,0.0
2025-01-09,鳳林鎮,花蓮縣,0.0
2025-01-09,鹽水區,臺南市,0.0
2025-01-09,鹿港鎮,彰化縣,0.0
2025-01-09,鹿草鄉,嘉義縣,0.0
2025-01-09,麥寮鄉,雲林縣,0.0
2025-01-10,中埔鄉,嘉義縣,0.0
2025-01-10,二林鎮,彰化縣,0.0
2025-01-10,二水鄉,彰化縣,0.0
2025-01-10,佳冬鄉,屏東縣,0.0
2025-01-10,元長鄉,雲林縣,0.0
2025-01-10,光復鄉,花蓮縣,0.0
2025-01-10,六腳鄉,嘉義縣,0.0
2025-01-10,北港鎮,雲林縣,0.0
2025-01-10,北門區,臺南市,0.0
2025-01-10,卓溪鄉,花蓮縣,0.0
2025-01-10,南州鄉,屏東縣,0.0
2025-01-10,南投市,南投縣,0.0
2025-01-10,口湖鄉,雲林縣,0.0
2025-01-10,和美鎮,彰化縣,0.0
2025-01-10,員林市,彰化縣,0.0
2025-01-10,四湖鄉,雲林縣,0.0
2025-01-10,土庫鎮,雲林縣,0.0
2025-01-10,埔里鎮,南投縣,0.0
2025-01-10,埔鹽鄉,彰化縣,0.0
2025-01-10,壽豐鄉,花蓮縣,0.0
2025-01-10,大內區,臺南市,0.0
2025-01-10,大城鄉,彰化縣,0.0
2025-01-10,大埤鄉,雲林縣,0.0
2025-01-10,大村鄉,彰化縣,0.0
2025-01-10,太保市,嘉義縣,0.0
2025-01-10,富里鄉,花蓮縣,0.0
2025-01-10,左鎮區,臺南市,0.0
2025-01-10,布袋鎮,嘉義縣,0.0
2025-01-10,彰化市,彰化縣,0.0
2025-01-10,恆春鎮,屏東縣,0.0
2025-01-10,斗六市,雲林縣,0.0
2025-01-10,斗南鎮,雲林縣,0.0
2025-01-10,新城鄉,花蓮縣,0.0
2025-01-10,新港鄉,嘉義縣,0.0
2025-01-10,新營區,臺南市,0.0
2025-01-10,旗山區,高雄市,0.0
2025-01-10,朴子市,嘉義縣,0.0
2025-01-10,東勢鄉,雲林縣,0.0
2025-01-10,東區,新竹市,0.0
2025-01-10,東港鎮,屏東縣,0.0
2025-01-10,東石鄉,嘉義縣,0.0
2025-01-10,枋寮鄉,屏東縣,0.0
2025-01-10,林邊鄉,屏東縣,0.0
2025-01-10,梅山鄉,嘉義縣,0.0
2025-01-10,民雄鄉,嘉義縣,0.0
2025-01-10,水上鄉,嘉義縣,0.0
2025-01-10,水林鄉,雲林縣,0.0
2025-01-10,溪口鄉,嘉義縣,0.0
2025-01-10,溪湖鎮,彰化縣,0.0
2025-01-10,玉里鎮,花蓮縣,0.0
2025-01-10,田中鎮,彰化縣,0.0
2025-01-10,田尾鄉,彰化縣,0.0
2025-01-10,番路鄉,嘉義縣,0.0
2025-01-10,白河區,臺南市,0.0
2025-01-10,社頭鄉,彰化縣,0.0
2025-01-10,福興鄉,彰化縣,0.0
2025-01-10,秀水鄉,彰化縣,0.0
2025-01-10,竹崎鄉,嘉義縣,0.0
2025-01-10,線西鄉,彰化縣,0.0
2025-01-10,美濃區,高雄市,0.0
2025-01-10,義竹鄉,嘉義縣,0.0
2025-01-10,臺東市,臺東縣,0.0
2025-01-10,臺西鄉,雲林縣,0.0
2025-01-10,花蓮市,花蓮縣,0.0
2025-01-10,芳苑鄉,彰化縣,0.0
2025-01-10,草屯鎮,南投縣,0.0
2025-01-10,萬榮鄉,花蓮縣,0.0
2025-01-10,虎尾鎮,雲林縣,0.0
2025-01-10,褒忠鄉,雲林縣,0.0
2025-01-10,西區,嘉義市,0.0
2025-01-10,豐濱鄉,花蓮縣,0.0
2025-01-10,長治鄉,屏東縣,0.0
2025-01-10,鳳林鎮,花蓮縣,0.0
2025-01-10,鹽水區,臺南市,0.0
2025-01-10,鹿港鎮,彰化縣,0.0
2025-01-10,鹿草鄉,嘉義縣,0.0
2025-01-10,麥寮鄉,雲林縣,0.0
2025-01-11,中埔鄉,嘉義縣,0.0
2025-01-11,二林鎮,彰化縣,0.0
2025-01-11,二水鄉,彰化縣,0.0
2025-01-11,佳冬鄉,屏東縣,0.0
2025-01-11,元長鄉,雲林縣,0.0
2025-01-11,光復鄉,花蓮縣,0.0
2025-01-11,六腳鄉,嘉義縣,0.0
2025-01-11,北港鎮,雲林縣,0.0
2025-01-11,北門區,臺南市,0.0
2025-01-11,卓溪鄉,花蓮縣,0.0
2025-01-11,南州鄉,屏東縣,0.0
2025-01-11,南投市,南投縣,0.0
2025-01-11,口湖鄉,雲林縣,0.0
2025-01-11,和美鎮,彰化縣,0.0
2025-01-11,員林市,彰化縣,0.0
2025-01-11,四湖鄉,雲林縣,0.0
2025-01-11,土庫鎮,雲林縣,0.0
2025-01-11,埔里鎮,南投縣,0.0
2025-01-11,埔鹽鄉,彰化縣,0.0
2025-01-11,壽豐鄉,花蓮縣,0.0
2025-01-11,大城鄉,彰化縣,0.0
2025-01-11,大埤鄉,雲林縣,0.0
2025-01-11,大村鄉,彰化縣,0.0
2025-01-11,太保市,嘉義縣,0.0
2025-01-11,富里鄉,花蓮縣,0.0
2025-01-11,布袋鎮,嘉義縣,0.0
2025-01-11,彰化市,彰化縣,0.0
2025-01-11,恆春鎮,屏東縣,0.0
2025-01-11,斗六市,雲林縣,0.0
2025-01-11,斗南鎮,雲林縣,0.0
2025-01-11,新城鄉,花蓮縣,0.0
2025-01-11,新港鄉,嘉義縣,0.0
2025-01-11,新營區,臺南市,0.0
2025-01-11,旗山區,高雄市,0.0
2025-01-11,朴子市,嘉義縣,0.0
2025-01-11,東勢鄉,雲林縣,0.0
2025-01-11,東區,新竹市,0.0
2025-01-11,東港鎮,屏東縣,0.0
2025-01-11,東石鄉,嘉義縣,0.0
2025-01-11,枋寮鄉,屏東縣,0.0
2025-01-11,林邊鄉,屏東縣,0.0
2025-01-11,梅山鄉,嘉義縣,0.0
2025-01-11,民雄鄉,嘉義縣,0.0
2025-01-11,水上鄉,嘉義縣,0.0
2025-01-11,水林鄉,雲林縣,0.0
2025-01-11,溪口鄉,嘉義縣,0.0
2025-01-11,溪湖鎮,彰化縣,0.0
2025-01-11,玉里鎮,花蓮縣,0.0
2025-01-11,田中鎮,彰化縣,0.0
2025-01-11,田尾鄉,彰化縣,0.0
2025-01-11,番路鄉,嘉義縣,0.0
2025-01-11,白河區,臺南市,0.0
2025-01-11,社頭鄉,彰化縣,0.0
2025-01-11,福興鄉,彰化縣,0.0
2025-01-11,秀水鄉,彰化縣,0.0
2025-01-11,竹崎鄉,嘉義縣,0.0
2025-01-11,線西鄉,彰化縣,0.0
2025-01-11,美濃區,高雄市,0.0
2025-01-11,義竹鄉,嘉義縣,0.0
2025-01-11,臺東市,臺東縣,0.0
2025-01-11,臺西鄉,雲林縣,0.0
2025-01-11,花蓮市,花蓮縣,0.0
2025-01-11,芳苑鄉,彰化縣,0.0
2025-01-11,草屯鎮,南投縣,0.0
2025-01-11,萬榮鄉,花蓮縣,0.0
2025-01-11,虎尾鎮,雲林縣,0.0
2025-01-11,褒忠鄉,雲林縣,0.0
2025-01-11,西區,嘉義市,0.0
2025-01-11,豐濱鄉,花蓮縣,0.0
2025-01-11,長治鄉,屏東縣,0.0
2025-01-11,鳳林鎮,花蓮縣,0.0
2025-01-11,鹽水區,臺南市,0.0
2025-01-11,鹿港鎮,彰化縣,0.0
2025-01-11,鹿草鄉,嘉義縣,0.0
2025-01-11,麥寮鄉,雲林縣,0.0
2025-01-12,中埔鄉,嘉義縣,0.0
2025-01-12,二林鎮,彰化縣,0.0
2025-01-12,二水鄉,彰化縣,0.0
2025-01-12,佳冬鄉,屏東縣,0.0
2025-01-12,元長鄉,雲林縣,0.0
2025-01-12,光復鄉,花蓮縣,0.0
2025-01-12,六腳鄉,嘉義縣,0.0
2025-01-12,北港鎮,雲林縣,0.0
2025-01-12,北門區,臺南市,0.0
2025-01-12,卓溪鄉,花蓮縣,0.0
2025-01-12,南州鄉,屏東縣,0.0
2025-01-12,南投市,南投縣,0.0
2025-01-12,口湖鄉,雲林縣,0.0
2025-01-12,和美鎮,彰化縣,0.0
2025-01-12,員林市,彰化縣,0.0
2025-01-12,四湖鄉,雲林縣,0.0
2025-01-12,土庫鎮,雲林縣,0.0
2025-01-12,埔里鎮,南投縣,0.0
2025-01-12,埔鹽鄉,彰化縣,0.0
2025-01-12,壽豐鄉,花蓮縣,0.0
2025-01-12,大城鄉,彰化縣,0.0
2025-01-12,大埤鄉,雲林縣,0.0
2025-01-12,大村鄉,彰化縣,0.0
2025-01-12,太保市,嘉義縣,0.0
2025-01-12,富里鄉,花蓮縣,0.0
2025-01-12,布袋鎮,嘉義縣,0.0
2025-01-12,彰化市,彰化縣,0.0
2025-01-12,恆春鎮,屏東縣,0.0
2025-01-12,斗六市,雲林縣,0.0
2025-01-12,斗南鎮,雲林縣,0.0
2025-01-12,新城鄉,花蓮縣,0.0
2025-01-12,新港鄉,嘉義縣,0.0
2025-01-12,新營區,臺南市,0.0
2025-01-12,旗山區,高雄市,0.0
2025-01-12,朴子市,嘉義縣,0.0
2025-01-12,東勢鄉,雲林縣,0.0
2025-01-12,東區,新竹市,0.0
2025-01-12,東港鎮,屏東縣,0.0
2025-01-12,東石鄉,嘉義縣,0.0
2025-01-12,枋寮鄉,屏東縣,0.0
2025-01-12,林邊鄉,屏東縣,0.0
2025-01-12,梅山鄉,嘉義縣,0.0
2025-01-12,民雄鄉,嘉義縣,0.0
2025-01-12,水上鄉,嘉義縣,0.0
2025-01-12,水林鄉,雲林縣,0.0
2025-01-12,溪口鄉,嘉義縣,0.0
2025-01-12,溪湖鎮,彰化縣,0.0
2025-01-12,玉里鎮,花蓮縣,0.0
2025-01-12,田中鎮,彰化縣,0.0
2025-01-12,田尾鄉,彰化縣,0.0
2025-01-12,番路鄉,嘉義縣,0.0
2025-01-12,白河區,臺南市,0.0
2025-01-12,社頭鄉,彰化縣,0.0
2025-01-12,福興鄉,彰化縣,0.0
2025-01-12,秀水鄉,彰化縣,0.0
2025-01-12,竹崎鄉,嘉義縣,0.0
2025-01-12,線西鄉,彰化縣,0.0
2025-01-12,美濃區,高雄市,0.0
2025-01-12,義竹鄉,嘉義縣,0.0
2025-01-12,臺東市,臺東縣,0.0
2025-01-12,臺西鄉,雲林縣,0.0
2025-01-12,花蓮市,花蓮縣,0.0
2025-01-12,芳苑鄉,彰化縣,0.0
2025-01-12,草屯鎮,南投縣,0.0
2025-01-12,萬榮鄉,花蓮縣,0.0
2025-01-12,虎尾鎮,雲林縣,0.0
2025-01-12,褒忠鄉,雲林縣,0.0
2025-01-12,西區,嘉義市,0.0
2025-01-12,豐濱鄉,花蓮縣,0.0
2025-01-12,長治鄉,屏東縣,0.0
2025-01-12,鳳林鎮,花蓮縣,0.0
2025-01-12,鹽水區,臺南市,0.0
2025-01-12,鹿港鎮,彰化縣,0.0
2025-01-12,鹿草鄉,嘉義縣,0.0
2025-01-12,麥寮鄉,雲林縣,0.0
2025-01-13,中埔鄉,嘉義縣,0.0
2025-01-13,二林鎮,彰化縣,0.0
2025-01-13,二水鄉,彰化縣,0.0
2025-01-13,佳冬鄉,屏東縣,0.0
2025-01-13,元長鄉,雲林縣,0.0
2025-01-13,光復鄉,花蓮縣,0.0
2025-01-13,六腳鄉,嘉義縣,0.0
2025-01-13,北港鎮,雲林縣,0.0
2025-01-13,北門區,臺南市,0.0
2025-01-13,卓溪鄉,花蓮縣,0.0
2025-01-13,南州鄉,屏東縣,0.0
2025-01-13,南投市,南投縣,0.0
2025-01-13,口湖鄉,雲林縣,0.0
2025-01-13,和美鎮,彰化縣,0.0
2025-01-13,員林市,彰化縣,0.0
2025-01-13,四湖鄉,雲林縣,0.0
2025-01-13,土庫鎮,雲林縣,0.0
2025-01-13,埔里鎮,南投縣,0.0
2025-01-13,埔鹽鄉,彰化縣,0.0
2025-01-13,壽豐鄉,花蓮縣,0.0
2025-01-13,大城鄉,彰化縣,0.0
2025-01-13,大埤鄉,雲林縣,0.0
2025-01-13,大村鄉,彰化縣,0.0
2025-01-13,太保市,嘉義縣,0.0
2025-01-13,富里鄉,花蓮縣,0.0
2025-01-13,布袋鎮,嘉義縣,0.0
2025-01-13,彰化市,彰化縣,0.0
2025-01-13,恆春鎮,屏東縣,0.0
2025-01-13,斗六市,雲林縣,0.0
2025-01-13,斗南鎮,雲林縣,0.0
2025-01-13,新城鄉,花蓮縣,0.0
2025-01-13,新港鄉,嘉義縣,0.0
2025-01-13,新營區,臺南市,0.0
2025-01-13,旗山區,高雄市,0.0
2025-01-13,朴子市,嘉義縣,0.0
2025-01-13,東勢鄉,雲林縣,0.0
2025-01-13,東區,新竹市,0.0
2025-01-13,東港鎮,屏東縣,0.0
2025-01-13,東石鄉,嘉義縣,0.0
2025-01-13,枋寮鄉,屏東縣,0.0
2025-01-13,林邊鄉,屏東縣,0.0
2025-01-13,梅山鄉,嘉義縣,0.0
2025-01-13,民雄鄉,嘉義縣,0.0
2025-01-13,水上鄉,嘉義縣,0.0
2025-01-13,水林鄉,雲林縣,0.0
2025-01-13,溪口鄉,嘉義縣,0.0
2025-01-13,溪湖鎮,彰化縣,0.0
2025-01-13,玉里鎮,花蓮縣,0.0
2025-01-13,田中鎮,彰化縣,0.0
2025-01-13,田尾鄉,彰化縣,0.0
2025-01-13,番路鄉,嘉義縣,0.0
2025-01-13,白河區,臺南市,0.0
2025-01-13,社頭鄉,彰化縣,0.0
2025-01-13,福興鄉,彰化縣,0.0
2025-01-13,秀水鄉,彰化縣,0.0
2025-01-13,竹崎鄉,嘉義縣,0.0
2025-01-13,線西鄉,彰化縣,0.0
2025-01-13,美濃區,高雄市,0.0
2025-01-13,義竹鄉,嘉義縣,0.0
2025-01-13,臺東市,臺東縣,0.0
2025-01-13,臺西鄉,雲林縣,0.0
2025-01-13,花蓮市,花蓮縣,0.0
2025-01-13,芳苑鄉,彰化縣,0.0
2025-01-13,草屯鎮,南投縣,0.0
2025-01-13,萬榮鄉,花蓮縣,0.0
2025-01-13,虎尾鎮,雲林縣,0.0
2025-01-13,褒忠鄉,雲林縣,0.0
2025-01-13,西區,嘉義市,0.0
2025-01-13,豐濱鄉,花蓮縣,0.0
2025-01-13,長治鄉,屏東縣,0.0
2025-01-13,鳳林鎮,花蓮縣,0.0
2025-01-13,鹽水區,臺南市,0.0
2025-01-13,鹿港鎮,彰化縣,0.0
2025-01-13,鹿草鄉,嘉義縣,0.0
2025-01-13,麥寮鄉,雲林縣,0.0
2025-01-14,中埔鄉,嘉義縣,0.0
2025-01-14,二林鎮,彰化縣,0.0
2025-01-14,二水鄉,彰化縣,0.0
2025-01-14,佳冬鄉,屏東縣,0.0
2025-01-14,元長鄉,雲林縣,0.0
2025-01-14,光復鄉,花蓮縣,0.0
2025-01-14,六腳鄉,嘉義縣,0.0
2025-01-14,北港鎮,雲林縣,0.0
2025-01-14,北門區,臺南市,0.0
2025-01-14,卓溪鄉,花蓮縣,0.0
2025-01-14,南州鄉,屏東縣,0.0
2025-01-14,南投市,南投縣,0.0
2025-01-14,口湖鄉,雲林縣,0.0
2025-01-14,和美鎮,彰化縣,0.0
2025-01-14,員林市,彰化縣,0.0
2025-01-14,四湖鄉,雲林縣,0.0
2025-01-14,土庫鎮,雲林縣,0.0
2025-01-14,埔里鎮,南投縣,0.0
2025-01-14,埔鹽鄉,彰化縣,0.0
2025-01-14,壽豐鄉,花蓮縣,0.0
2025-01-14,大城鄉,彰化縣,0.0
2025-01-14,大埤鄉,雲林縣,0.0
2025-01-14,大村鄉,彰化縣,0.0
2025-01-14,太保市,嘉義縣,0.0
2025-01-14,富里鄉,花蓮縣,0.0
2025-01-14,布袋鎮,嘉義縣,0.0
2025-01-14,彰化市,彰化縣,0.0
2025-01-14,恆春鎮,屏東縣,0.0
2025-01-14,斗六市,雲林縣,0.0
2025-01-14,斗南鎮,雲林縣,0.0
2025-01-14,新城鄉,花蓮縣,0.0
2025-01-14,新港鄉,嘉義縣,0.0
2025-01-14,新營區,臺南市,0.0
2025-01-14,旗山區,高雄市,0.0
2025-01-14,朴子市,嘉義縣,0.0
2025-01-14,東勢鄉,雲林縣,0.0
2025-01-14,東區,新竹市,0.0
2025-01-14,東港鎮,屏東縣,0.0
2025-01-14,東石鄉,嘉義縣,0.0
2025-01-14,枋寮鄉,屏東縣,0.0
2025-01-14,林邊鄉,屏東縣,0.0
2025-01-14,梅山鄉,嘉義縣,0.0
2025-01-14,民雄鄉,嘉義縣,0.0
2025-01-14,水上鄉,嘉義縣,0.0
2025-01-14,水林鄉,雲林縣,0.0
2025-01-14,溪口鄉,嘉義縣,0.0
2025-01-14,溪湖鎮,彰化縣,0.0
2025-01-14,玉里鎮,花蓮縣,0.0
2025-01-14,田中鎮,彰化縣,0.0
2025-01-14,田尾鄉,彰化縣,0.0
2025-01-14,番路鄉,嘉義縣,0.0
2025-01-14,白河區,臺南市,0.0
2025-01-14,社頭鄉,彰化縣,0.0
2025-01-14,福興鄉,彰化縣,0.0
2025-01-14,秀水鄉,彰化縣,0.0
2025-01-14,竹崎鄉,嘉義縣,0.0
2025-01-14,線西鄉,彰化縣,0.0
2025-01-14,美濃區,高雄市,0.0
2025-01-14,義竹鄉,嘉義縣,0.0
2025-01-14,臺東市,臺東縣,0.0
2025-01-14,臺西鄉,雲林縣,0.0
2025-01-14,花蓮市,花蓮縣,0.0
2025-01-14,芳苑鄉,彰化縣,0.0
2025-01-14,草屯鎮,南投縣,0.0
2025-01-14,萬榮鄉,花蓮縣,0.0
2025-01-14,虎尾鎮,雲林縣,0.0
2025-01-14,褒忠鄉,雲林縣,0.0
2025-01-14,西區,嘉義市,0.0
2025-01-14,豐濱鄉,花蓮縣,0.0
2025-01-14,長治鄉,屏東縣,0.0
2025-01-14,鳳林鎮,花蓮縣,0.0
2025-01-14,鹽水區,臺南市,0.0
2025-01-14,鹿港鎮,彰化縣,0.0
2025-01-14,鹿草鄉,嘉義縣,0.0
2025-01-14,麥寮鄉,雲林縣,0.0
2025-01-15,中埔鄉,嘉義縣,0.0
2025-01-15,二林鎮,彰化縣,0.0
2025-01-15,二水鄉,彰化縣,0.0
2025-01-15,佳冬鄉,屏東縣,0.0
2025-01-15,元長鄉,雲林縣,0.0
2025-01-15,光復鄉,花蓮縣,0.0
2025-01-15,六腳鄉,嘉義縣,0.0
2025-01-15,北港鎮,雲林縣,0.0
2025-01-15,北門區,臺南市,0.0
2025-01-15,卓溪鄉,花蓮縣,0.0
2025-01-15,南州鄉,屏東縣,0.0
2025-01-15,南投市,南投縣,0.0
2025-01-15,口湖鄉,雲林縣,0.0
2025-01-15,和美鎮,彰化縣,0.0
2025-01-15,員林市,彰化縣,0.0
2025-01-15,四湖鄉,雲林縣,0.0
2025-01-15,土庫鎮,雲林縣,0.0
2025-01-15,埔里鎮,南投縣,0.0
2025-01-15,埔鹽鄉,彰化縣,0.0
2025-01-15,壽豐鄉,花蓮縣,0.0
2025-01-15,大城鄉,彰化縣,0.0
2025-01-15,大埤鄉,雲林縣,0.0
2025-01-15,大村鄉,彰化縣,0.0
2025-01-15,太保市,嘉義縣,0.0
2025-01-15,富里鄉,花蓮縣,0.0
2025-01-15,布袋鎮,嘉義縣,0.0
2025-01-15,彰化市,彰化縣,0.0
2025-01-15,恆春鎮,屏東縣,0.0
2025-01-15,斗六市,雲林縣,0.0
2025-01-15,斗南鎮,雲林縣,0.0
2025-01-15,新城鄉,花蓮縣,0.0
2025-01-15,新港鄉,嘉義縣,0.0
2025-01-15,新營區,臺南市,0.0
2025-01-15,旗山區,高雄市,0.0
2025-01-15,朴子市,嘉義縣,0.0
2025-01-15,東勢鄉,雲林縣,0.0
2025-01-15,東區,新竹市,0.0
2025-01-15,東港鎮,屏東縣,0.0
2025-01-15,東石鄉,嘉義縣,0.0
2025-01-15,枋寮鄉,屏東縣,0.0
2025-01-15,林邊鄉,屏東縣,0.0
2025-01-15,梅山鄉,嘉義縣,0.0
2025-01-15,民雄鄉,嘉義縣,0.0
2025-01-15,水上鄉,嘉義縣,0.0
2025-01-15,水林鄉,雲林縣,0.0
2025-01-15,溪口鄉,嘉義縣,0.0
2025-01-15,溪湖鎮,彰化縣,0.0
2025-01-15,玉里鎮,花蓮縣,0.0
2025-01-15,田中鎮,彰化縣,0.0
2025-01-15,田尾鄉,彰化縣,0.0
2025-01-15,番路鄉,嘉義縣,0.0
2025-01-15,白河區,臺南市,0.0
2025-01-15,社頭鄉,彰化縣,0.0
2025-01-15,福興鄉,彰化縣,0.0
2025-01-15,秀水鄉,彰化縣,0.0
2025-01-15,竹崎鄉,嘉義縣,0.0
2025-01-15,線西鄉,彰化縣,0.0
2025-01-15,美濃區,高雄市,0.0
2025-01-15,義竹鄉,嘉義縣,0.0
2025-01-15,臺東市,臺東縣,0.0
2025-01-15,臺西鄉,雲林縣,0.0
2025-01-15,花蓮市,花蓮縣,0.0
2025-01-15,芳苑鄉,彰化縣,0.0
2025-01-15,草屯鎮,南投縣,0.0
2025-01-15,萬榮鄉,花蓮縣,0.0
2025-01-15,虎尾鎮,雲林縣,0.0
2025-01-15,褒忠鄉,雲林縣,0.0
2025-01-15,西區,嘉義市,0.0
2025-01-15,豐濱鄉,花蓮縣,0.0
2025-01-15,長治鄉,屏東縣,0.0
2025-01-15,鳳林鎮,花蓮縣,0.0
2025-01-15,鹽水區,臺南市,0.0
2025-01-15,鹿港鎮,彰化縣,0.0
2025-01-15,鹿草鄉,嘉義縣,0.0
2025-01-15,麥寮鄉,雲林縣,0.0
2025-01-16,中埔鄉,嘉義縣,0.0
2025-01-16,二林鎮,彰化縣,0.0
2025-01-16,二水鄉,彰化縣,0.0
2025-01-16,佳冬鄉,屏東縣,0.0
2025-01-16,元長鄉,雲林縣,0.0
2025-01-16,光復鄉,花蓮縣,0.0
2025-01-16,六腳鄉,嘉義縣,0.0
2025-01-16,北港鎮,雲林縣,0.0
2025-01-16,北門區,臺南市,0.0
2025-01-16,卓溪鄉,花蓮縣,0.0
2025-01-16,南州鄉,屏東縣,0.0
2025-01-16,南投市,南投縣,0.0
2025-01-16,口湖鄉,雲林縣,0.0
2025-01-16,和美鎮,彰化縣,0.0
2025-01-16,員林市,彰化縣,0.0
2025-01-16,四湖鄉,雲林縣,0.0
2025-01-16,土庫鎮,雲林縣,0.0
2025-01-16,埔里鎮,南投縣,0.0
2025-01-16,埔鹽鄉,彰化縣,0.0
2025-01-16,壽豐鄉,花蓮縣,0.0
2025-01-16,大城鄉,彰化縣,0.0
2025-01-16,大埤鄉,雲林縣,0.0
2025-01-16,大村鄉,彰化縣,0.0
2025-01-16,太保市,嘉義縣,0.0
2025-01-16,富里鄉,花蓮縣,0.0
2025-01-16,布袋鎮,嘉義縣,0.0
2025-01-16,彰化市,彰化縣,0.0
2025-01-16,恆春鎮,屏東縣,0.0
2025-01-16,斗六市,雲林縣,0.0
2025-01-16,斗南鎮,雲林縣,0.0
2025-01-16,新城鄉,花蓮縣,0.0
2025-01-16,新港鄉,嘉義縣,0.0
2025-01-16,新營區,臺南市,0.0
2025-01-16,旗山區,高雄市,0.0
2025-01-16,朴子市,嘉義縣,0.0
2025-01-16,東勢鄉,雲林縣,0.0
2025-01-16,東區,新竹市,0.0
2025-01-16,東港鎮,屏東縣,0.0
2025-01-16,東石鄉,嘉義縣,0.0
2025-01-16,枋寮鄉,屏東縣,0.0
2025-01-16,林邊鄉,屏東縣,0.0
2025-01-16,梅山鄉,嘉義縣,0.0
